date,location,text
2021-02-07 02:26:24,,@ML_Ayuda hola no puedo ingresar a mi cuenta y tengo dinero ahí como lo puedo recuperar
2021-02-07 02:24:38,,"@mielita21 @ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Deben ser los mismos, misma tecnica has la denuncia tb e… https://t.co/x1lmvSOvih"
2021-02-07 02:17:49,Veracruz de Ignacio de la Llav,"@ML_Ayuda Me cansé de esperar, no han solucionado el bloqueo de mi cuenta, quisiera cancelarla, ya que no sirve de… https://t.co/kpNDBI2nKa"
2021-02-07 02:15:02,Quito-Ecuador ,@ML_Ayuda no puedo entrar a mi cuenta.
2021-02-07 02:14:29,,@tkarina76 @ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE A mi me llegaron mails desde no-responder@services-mercadolibre.com
2021-02-07 02:13:11,,Consulta # 94470449 @ML_Ayuda
2021-02-07 02:09:23,,@ML_Ayuda Hola! Soy nueva vendiendo y quise compartir una misma cuenta con mis colaboradores pero no sabía que exis… https://t.co/tkjV5fHNo6
2021-02-07 02:06:18,,@lmlenrique @ML_Ayuda @ML_Mexico Seguiré insistiendo.
2021-02-07 01:56:30,,@ML_Ayuda Hola ayuda desde el dia Martes no funciona la pagina en Ecuador sale la pagina no existe. Ya borré caché… https://t.co/ZxOAwpfUis
2021-02-07 01:53:38,,"@mielita21 @ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE no-responder@servicemercadolibre.com, desde ese correo e… https://t.co/YVTSTgx0ho"
2021-02-07 01:45:26,,"@Santiagonmaldo @ML_Argentina @ML_Ayuda Ten cuidado con lo que envíes y recibas, si vas a iniciar un reclamo no dej… https://t.co/4WbVFzrLx1"
2021-02-07 01:44:10,"Buenos Aires, Argentina","@ML_Ayuda Me pone para que elija una sucursal, la etiqueta no dice nada... 😬"
2021-02-07 01:34:08,Argentina,@ML_Ayuda @marcos_galperin Estimados no he recibido aún respuestas... No me llegó ningún email .
2021-02-07 01:32:10,,@ML_Ayuda caso 91410775
2021-02-07 01:29:06,,"@ML_Ayuda Me respondieron esto:
MercadoLibre &lt;crm_ml@mercadolibre.com&gt;
Vie 5/02/2021 4:24 PM
Hola, Esther

¡Tu cuen… https://t.co/acI7ahxROi"
2021-02-07 01:28:19,,@ML_Ayuda Hola me sale que la pagina no existe en Ecuador desde el dia Martes. Por favor ayudenme parece que le est… https://t.co/BWkE8m3zSv
2021-02-07 01:24:24,,"@ML_Ayuda Hoy no, pero ayer si. Sin embargo sigue el mismo problema"
2021-02-07 01:24:03,,@tkarina76 @ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Identificaste al supuesto comprador? Quizás son del mism… https://t.co/BAlbqIOdKb
2021-02-07 01:19:48,,@Cinthia05910810 @ML_Ayuda Yo desde el 4 de enero
2021-02-07 01:19:06,,@ML_Ayuda Para que nada resuelven  ya me regalaron  el dinero del crédito  y como me bloquearon  la cuenta  ya no p… https://t.co/KgCVrBKZnr
2021-02-07 01:18:29,Argentina,@ML_Ayuda Elruben2020@outlook.com  esta es mi cuenta actual
2021-02-07 01:17:10,Argentina,@igsaracho @ML_Ayuda Es posta ?
2021-02-07 01:17:03,,@Cinthia05910810 @ML_Ayuda Si como ya no puedo  usar mi cuenta  de mercado  pago ya no les paguare hasta que me desbloqueen  mi cuenta
2021-02-07 01:14:45,Argentina,@ML_Ayuda Les doy los datos que le brinde en la compra
2021-02-07 01:13:25,EstaLEJOS,@ML_Ayuda @marcos_galperin Me ayudan ?
2021-02-07 01:13:15,Argentina,@ML_Ayuda Yo tengo el ticket del rapi pago que pague el producto a ustedes no le sirve para poder conseguir el codi… https://t.co/wQjVIrf9nF
2021-02-07 01:12:10,"cdobregon,sonora,mexico","@ML_Ayuda @_SabiduriaPop Debo reconocer su atencion a mi queja, me reembolsaron MERCADO LIBRE los $1,170,00 ,,, q y… https://t.co/jYl4Sr9hVS"
2021-02-07 01:12:01,,@ML_Ayuda @Mercadolibre A dónde lo tengo que enviar? Me proporciona el correo.
2021-02-07 01:07:09,,@ML_Ayuda sigo esperando que me ayuden con el desbloqueo de mi cuenta. https://t.co/YsAjqdnstB
2021-02-07 01:05:09,"Caracas, Venezuela","Hola @ML_Ayuda , soy cas2troy o casstroy2@gmail.com y no puedo entrar en mi cuenta desde otro equipo ya q me manda… https://t.co/Z7LnO9T4Bs"
2021-02-07 01:04:44,Argentina,@IQG79 @ML_Ayuda @ML_Argentina Gracias Indra por tu aporte. Igual espero la respuesta oficial  porque son expertos en lavarse las manos
2021-02-07 01:04:33,,"@ML_Ayuda @NoreysHurtado @ML_Venezuela @Mercadolibre Tengo una venta pero tuve una devolución por defecto fábrica,… https://t.co/kyE2Jp0Xe8"
2021-02-07 00:57:57,,"@gpdiaz777 @ML_Ayuda @ML_Argentina A quien debes reportar es a la autoridad fiscal de tu país, quiénes son los que… https://t.co/HVLqIljChC"
2021-02-07 00:57:16,,@ML_Ayuda Sigo buscando todas las opciones y formas de comunicarme con algun operador que de respuesta y los canale… https://t.co/4STquaiykH
2021-02-07 00:56:42,"Bogotá, D.C., Colombia",@ML_Ayuda @gjsalmeron @ML_Colombia @WRadioColombia @sicsuper @ELTIEMPO Ni siquiera tienen idea de cuando hicieron l… https://t.co/h2lxrKUuOe
2021-02-07 00:55:32,"Buenos Aires, Argentina","RT @DC_INSUMOS: @AntikDiana @marcos_galperin @ML_Ayuda @Mercadolibre @mercadopago Es mi cuenta!!! Dc-insumos.
Devuélvanme la cuenta!
Inútil…"
2021-02-07 00:54:00,Congreso (cap.fed),"@AntikDiana @marcos_galperin @ML_Ayuda @Mercadolibre @mercadopago Es mi cuenta!!! Dc-insumos.
Devuélvanme la cuenta!
Inútiles"
2021-02-07 00:53:17,Congreso (cap.fed),"RT @AntikDiana: Marcos tu empresa me cerró la cuenta y no me dicen porque.
Comportamientos irregulares es muy amplio!
Que hice de terrible?…"
2021-02-07 00:52:45,"Bogotá, D.C., Colombia",@ML_Ayuda @gjsalmeron @ML_Colombia @WRadioColombia @sicsuper @ELTIEMPO Es su evidencia mentirosa e incompleta. Me d… https://t.co/4N5NGXD3UY
2021-02-07 00:52:31,,"@mielita21 @ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Es exactamente lo mismo, denuncie el correo a mercadolib… https://t.co/I7y0FHBzO1"
2021-02-07 00:50:15,,"RT @VaneRedLady: Entonces, para cobrar están bien activos pero para poner atención a mi caso: ¡NO LABURAN!

@ML_Ayuda @ML_Argentina @mercad…"
2021-02-07 00:48:36,,"RT @AntikDiana: Marcos tu empresa me cerró la cuenta y no me dicen porque.
Comportamientos irregulares es muy amplio!
Que hice de terrible?…"
2021-02-07 00:44:36,,@ML_Ayuda otra pregunta para hablar con el vendedor hay que registrarse?
2021-02-07 00:43:42,,"@ML_Ayuda Saludos sigo presentando este error, y sigo sin poder vender. https://t.co/Btp3Lo9eHa"
2021-02-07 00:35:07,"Buenos Aires, Argentina","Marcos tu empresa me cerró la cuenta y no me dicen porque.
Comportamientos irregulares es muy amplio!
Que hice de t… https://t.co/kHNI0pRzfr"
2021-02-07 00:34:45,"chile, paine","@ML_Ayuda hola, llevo 1 semana haciendo una denuncia por un vendedor que desapareció. Compré el producto a través d… https://t.co/FjZI6KmhX9"
2021-02-07 00:34:21,,"@ML_Ayuda una pregunta la garantía es la misma para todos los vendedores
O es distinta?
No sé nada de esto"
2021-02-07 00:29:18,"Santiago, Chile.",@mielita21 @ML_Ayuda @cmzepeda @Mercadolibre @DiosPajarita Estan super activos los ladrones
2021-02-07 00:27:53,,"@ML_Ayuda Señorita, hasta ahorita no me llega ni un correo de parte de ustedes."
2021-02-07 00:26:52,"Bogotá, D.C., Colombia","@ML_Ayuda 
Me llamo Jose Guardiola. Hace seis meses que me robaron el celular y tuve que cambiar de numero. Al inte… https://t.co/Qa44Qh3kZm"
2021-02-07 00:26:09,,@ML_Ayuda estuvieron respondiendo varias consultas y a mi?  Para cuando se van a dignar de darme@una respuesta y yo… https://t.co/DYzk7BsnX4
2021-02-07 00:25:47,Punta Alta,@carlosrobgon @MercadoPagoBR @Mercadolibre @MercadoLivre @ML_Ayuda @marcos_galperin @DNDConsumidor compro esto y es… https://t.co/TObV4juG5P
2021-02-07 00:20:43,,"@HannaIsBack @ML_Ayuda @cmzepeda @Mercadolibre @DiosPajarita Me pasó lo mismo, me estafaron, el perfil del comprado… https://t.co/rjN7hIFAcV"
2021-02-07 00:19:31,"santiago, chile","@ML_Ayuda @Mercadolibre Da igual, si la compra no queda hoy ya no me sirve que los productos lleguen después del lunes."
2021-02-07 00:17:08,SAN MIGUEL . BUENOS AIRES,@ML_Ayuda @Mercadolibre Ya me respondio mi ejecutivo de cuenta que solo puede subir tours virtuales contratando a u… https://t.co/HQs7jR2cny
2021-02-07 00:14:10,,@ML_Ayuda  Hola quiero consultar por inconvenientes con una compra. Quedando a la espera de una respuesta me despido atentamente.
2021-02-07 00:07:26,"Bogotá, D.C.","@ML_Ayuda hice una venta por ML_Colombia, envié el producto con la guía de @ServientregaCS y en la venta me reporta… https://t.co/krrIux7NdB"
2021-02-07 00:01:46,Neutral Zone,@ML_Ayuda alo
2021-02-07 00:00:58,Algún lugar del mundo.,@ML_Ayuda @ML_Venezuela Fui estafado por un vendedor que a la fecha sigue vendiendo en su página de nombre maxiphon… https://t.co/x7nJuPjAJq
2021-02-06 23:59:40,Busan,@ML_Ayuda No me genera el folio para pagar en el banco ayuda
2021-02-06 23:56:36,"Mar del Plata, Argentina","@ML_Ayuda 

Mercado Libre:
""Empece"" a ser Punto Pickit, el 24/12/2020.
Quiero preguntar cuando sera posible que me… https://t.co/6RwL7NQLWv"
2021-02-06 23:54:00,,"@mercadopago @ML_Argentina @ML_Ayuda hola, necesito recuperar mi cuenta, no puedo acceder ni desde el teléfono ni d… https://t.co/rrKaui7DKM"
2021-02-06 23:51:42,"santiago, chile",@ML_Ayuda @Mercadolibre El usuario registrado es Patcony
2021-02-06 23:44:29,,"@ML_Ayuda @marceloteranz @Mercadolibre saludos , tengo el mismo problema al querer ingresar a mi cuenta en mi compu… https://t.co/rR3Bzbi3Sr"
2021-02-06 23:44:26,Busan,@ML_Ayuda en mi cuenta de mitzunari@outlook.com no me deja generar un pago en BBVA ya que me rechaza una y otra vez… https://t.co/bgu1G4F0le
2021-02-06 23:40:37,,"@ML_Ayuda @Mercadolibre El chip donde me llega el código de seguridad lo perdí junto con el celular, por eso ya no… https://t.co/BE5Bv49KB1"
2021-02-06 23:40:34,"Bogotá, D.C., Colombia",@ML_Ayuda @gjsalmeron @ML_Colombia @WRadioColombia @sicsuper @ELTIEMPO Esta es la nota de mi banco. https://t.co/Jsmw0ZGi7w
2021-02-06 23:38:01,Mexico,"@Mercadolibre @ML_Ayuda @ML_Mexico no me permite hacer compras, no tengo adeudos y todo trabaja bien, desde la APP… https://t.co/whB07hKn12"
2021-02-06 23:37:57,,@ML_Ayuda @ML_Ayuda necesito se resuelva o reative la publicacion o devuelvan el dinero de la misma ya que es una r… https://t.co/7pTgif3IwD
2021-02-06 23:37:09,"Bogotá, D.C., Colombia",@ML_Ayuda @gjsalmeron @ML_Colombia @WRadioColombia @sicsuper @ELTIEMPO Lo he hecho más de 10 veces y solo devolvier… https://t.co/3kL4MkdYur
2021-02-06 23:36:14,,@ML_Ayuda Mi mail es: malee.giraudo@gmail.com
2021-02-06 23:35:28,"santiago, chile",@ML_Ayuda @Mercadolibre Ya hice todo el proceso y no me van a dejar a comprar en 2 días? Escogí mercado libre xq es… https://t.co/GexFVsI2OV
2021-02-06 23:35:01,,@ML_Ayuda Buenas tardes: Sigo con el problema
2021-02-06 23:33:59,,"@ML_Ayuda @ChilangadasMx @Mercadolibre Muchas gracias, ¿Pueden compartirme un correo electrónico para mandarles los detalles solicitados?"
2021-02-06 23:32:59,,"@ML_Ayuda no me da la ocion, ni los tres puntitos, dice inactiva: En revisión. Se activará pronto o te avisaremos s… https://t.co/2ayVpctOJo"
2021-02-06 23:32:10,Tucuman,"@ML_Ayuda @ML_Ayuda Necesito con suma urgencia resuelvan el caso #88430049, el caso tiene casi 30 dias, y la compra… https://t.co/3yua4OhOcb"
2021-02-06 23:30:26,,@ML_Ayuda MÁS DE 30 DÍAS Y NO DAN REPAUEATA ME URGE MI DINERO!!!!
2021-02-06 23:29:51,Argentina,@ML_Ayuda @GxxDiego @ML_Argentina Mi nombre es Gabriel. Por lo menos pegale al nombre!!!
2021-02-06 23:29:25,,@ML_Ayuda ME URGE QUE ME DEN UNA RESPUESTA MÁS DE 30 días y no me dicen nada
2021-02-06 23:29:13,Argentina,@ML_Ayuda @ML_Argentina Leiste que ya intente eso o estas tipo troll contestando cualquier verdura?
2021-02-06 23:28:53,,"@tkarina76 @ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Hola!Sabes que me pasa exactamente lo mismo, el 23/01 le… https://t.co/x2UkcCp7tr"
2021-02-06 23:28:44,"Coatzacoalcos, Veracruz de Ign",@ML_Ayuda Tenían que responderme hace días y siguen sin resolverme.
2021-02-06 23:28:41,,@ML_Ayuda MÁS DE 30 días y no me pueden dar respuesta???
2021-02-06 23:27:53,,@ML_Ayuda Cuando elijo resolver un problema me aparec eun cartel con esto: Ahora podés pedir ayuda desde tus public… https://t.co/Rkt08MNr7y
2021-02-06 23:27:44,"Buenos Aires, Argentina","RT @AntikDiana: @ML_Ayuda @Mercadolibre @marcos_galperin Ya lo hice y no me respondieron nada! 
Quiero saber qué comportamiento irregular c…"
2021-02-06 23:26:47,,"@ML_Ayuda @Mercadolibre Jesus_.jr@hotmail.com 
Usuario:PIAR4019825"
2021-02-06 23:25:49,,@ML_Ayuda aingrese por ahi y cuando voy a opcion resolver un problema con una publicacion me dice que debo hacerlo… https://t.co/elWMdOVgl8
2021-02-06 23:25:01,"Buenos Aires, Argentina",@ML_Ayuda @AlMurcia No me saben responder porque no me cobraron el envio y vuelvo a comprar en la misma publicación… https://t.co/E7HZhcSUGc
2021-02-06 23:24:07,,"@ML_Ayuda Hola! Yo puse dinero en mi cuenta de mercado pago, al hacer luego la verificación de identidad, al ser me… https://t.co/Sm7eUlTAAS"
2021-02-06 23:22:12,"Coatzacoalcos, Veracruz de Ign",@ML_Ayuda ZAROLIVIER y mi correo es mygucciangelo@hotmail.com
2021-02-06 23:21:21,,@ML_Ayuda @Mercadolibre Ya marque y aún no contestan
2021-02-06 23:19:48,,@ML_Ayuda  usuario: elalcon reative una publicacion de un servicio tal cual a como se viene publicando ya hace como… https://t.co/iZdm1JEhGE
2021-02-06 23:14:47,Argentina,@IgnaHerreraoc @ML_Ayuda Gracias!
2021-02-06 23:14:19,Capital Federal,"@emanuelcis @ML_Ayuda Este es el correo, y seguramente te respondan al dia siguiente con que te van a dar respuesta… https://t.co/LNgR8xTITp"
2021-02-06 23:11:50,Capital Federal,"@emanuelcis @ML_Ayuda No tiene solucion, mas que comunicarte con el cliente y explicarle. Aca en twitter siempre ma… https://t.co/ir5bCA2PoH"
2021-02-06 23:10:51,,"@ML_Ayuda 
Hola!
Hace una semana desde el último reclamo (al que no respondieron). No me llego ningún mail del ""equ… https://t.co/8SdA49WQlZ"
2021-02-06 23:09:38,,"@ML_Ayuda @Mercadolibre Puedo entrar a mi cuenta ,pero me aparece bloqueada ,lleva 3 años con ella tanta seguridad… https://t.co/AyhHSrpFMQ"
2021-02-06 23:07:35,"Coatzacoalcos, Veracruz de Ign","@ML_Ayuda Oigan ya resuelvan mi consulta sobre mi suspensión de cuenta, llevo dos semanas sin poder comprar."
2021-02-06 23:02:17,Argentina,@ML_Ayuda Me pueden dar otra forma de hacer el reclamo? Es una venta importante y no quiero tener problemas con la compradora!
2021-02-06 23:00:00,,@ML_Ayuda Como estás. Ya pedí la suspensión de mi cuenta. Quedaron en contactarse. Gracias
2021-02-06 22:56:50,,"@ML_Ayuda Listo muchas gracias son estos   usuario:AMBV2001

Pago #12305520613

Compra #4165790803"
2021-02-06 22:55:24,,"@ML_Ayuda @ML_Mexico Les envié mensaje directo con los datos, me pueden ayudar a revisar por favor?"
2021-02-06 22:55:03,"General Pico, Argentina","@ML_Ayuda @Mercadolibre Pero ese no es mí problema, es que no puedo comunicarme con el comprador y quiero evitar estafas"
2021-02-06 22:54:10,Ecuador,"@ML_Ayuda @Mercadolibre No me deja, sale esto https://t.co/RN0XVr0qlz"
2021-02-06 22:52:52,,"@lmlenrique @ML_Ayuda @ML_Mexico Mercado libre, devuelve nuestro dinero. No es Justo lo q haces."
2021-02-06 22:52:27,,@ML_Ayuda @lmlenrique @ML_Mexico Mentirosos!
2021-02-06 22:51:49,,"@lmlenrique @ML_Ayuda @ML_Mexico Esa respuesta de : lo lamento mucho y te pido mil disculpas , así contestan mis me… https://t.co/TGI5vKzRqs"
2021-02-06 22:50:27,,@lmlenrique @ML_Ayuda @ML_Mexico O sea q si hay un contacto ? Me dijeron q no.
2021-02-06 22:48:52,"Santiago, Chile",@ML_Ayuda @mercadopago @Mercadolibre ¿Cómo puedo hablar con alguien de forma más fluida? Me parece poco serio y sin… https://t.co/dSy18wYy9y
2021-02-06 22:48:45,,@ML_Ayuda @NoreysHurtado @ML_Venezuela @Mercadolibre que pasa si el vendedor y el comprador deciden cambiarlos desp… https://t.co/Ra4tBOgEi5
2021-02-06 22:48:11,"Santiago, Chile","@ML_Ayuda @mercadopago @Mercadolibre Ya les di las explicaciones en los tuits anterior, finalmente pareciera ser qu… https://t.co/Mvoi6iSgsv"
2021-02-06 22:44:49,,"@frutsipau @ML_Ayuda @Mercadolibre Revisa con la empresa de mensajería, a mi @Mercadolibre me trajo casi un mes cam… https://t.co/a72zx0uTw4"
2021-02-06 22:44:27,,"@ML_Ayuda @emanuelcis GAAAAARCAAAAAS DEJEN DE AFANAR SUSPENDIENDO CUENTAS.
QUIERO MI PLATA YAAAAAAA!!!
#MercadoEstafa"
2021-02-06 22:40:17,"General Pico, Argentina","@ML_Ayuda @Mercadolibre Si es el detalle de cobro, es 13476883036"
2021-02-06 22:39:39,Argentina,"@ML_Ayuda Ya lo hice, y el sistema no me ofrece opciones, adjunto captura. https://t.co/Bpy3kzi8aY"
2021-02-06 22:38:06,"Santiago, Chile","@ML_Ayuda @mercadopago @Mercadolibre Estimados, está pésimo el link. He intentado completarlo en más de tres oportu… https://t.co/m5QppJuNVh"
2021-02-06 22:37:15,Argentina,@ML_Ayuda @GxxDiego @ML_Argentina Cual es la opcion adecuada? Tambien pregunte y no me responden. Aca va la prueba… https://t.co/0u5dMP8tTe
2021-02-06 22:34:24,San Cristóbal de las Casas,@ML_Ayuda @Mercadolibre Les adjunto la prueba https://t.co/OResypHCje
2021-02-06 22:33:46,Argentina,"@graceberna @ML_Ayuda @ML_Argentina No responde desde hace 2 meses. Por eso estoy pidiendo ayuda a ML, pero ellos tampoco ayudan."
2021-02-06 22:33:12,Mexico City,@ML_Ayuda @ML_Mexico hice todo lo correspondiente desde noviembre. Deberían investigar sus superiores o hacer algo… https://t.co/neUvskWh60
2021-02-06 22:32:43,Argentina,@ML_Ayuda @GxxDiego @ML_Argentina Que fácil es responder sin averiguar. Todo eso ya lo hice!! No perderia el tiempo… https://t.co/cYfu2LkfN3
2021-02-06 22:31:31,Argentina/Valentin Alsina,@ML_Ayuda No es mi qr cuando quiero pagar en algún negocio con mp a través del qr del lugar no me deja pagar
2021-02-06 22:31:01,"General Pico, Argentina",@ML_Ayuda @Mercadolibre Mí usuario es frma9172746 y el número de venta no se dónde encontrarlo
2021-02-06 22:30:44,Argentina,@IQG79 @ML_Ayuda @ML_Argentina Cualquiera! Yo compre por ML y estoy pidiendo ayuda por eso. Un vendedor que no cump… https://t.co/mLCGiDD8WI
2021-02-06 22:29:59,Quito,"@ML_Ayuda @Mercadolibre Ya realice todos esos procedimientos, ademas he intentado realizar el ingreso desde otras 2… https://t.co/83xG8DUqdb"
2021-02-06 22:29:00,Argentina,"@ML_Ayuda Vendí dos artículos (escritorio y mesa) a distintas personas, con retiro a domicilio. Ambas publicaciones… https://t.co/6wjt0YRwGX"
2021-02-06 22:28:13,Argentina/Valentin Alsina,"@ML_Ayuda hola, las últimas compras que intenté pagar con qr de mercado pago no me dejó hacerlo con las tarjetas de… https://t.co/e55WXgSirO"
2021-02-06 22:28:06,Argentina,@GxxDiego @ML_Ayuda @ML_Argentina Me la pide ML por messenger
2021-02-06 22:27:39,"21.876216,-102.269238",@gabyvell @ML_Ayuda @ML_Mexico Solo está esa opción disponible para clientes de nivel 5 pero créeme no sirve de nada
2021-02-06 22:27:19,Argentina,"@ML_Ayuda @ML_Argentina Patético @ML_Ayuda , queres que te pase las capturas donde ustedes me piden eso por mssgr?… https://t.co/3RS53N8N5z"
2021-02-06 22:26:08,,"@ML_Ayuda Buenas tardes, tengo un problema para validar mi identidad, me podes orientar. gracias"
2021-02-06 22:23:04,"General Pico, Argentina","@ML_Ayuda @Mercadolibre Ya le di, pero no me lleva a ningún lado"
2021-02-06 22:22:11,Argentina,"Hola @ML_Ayuda marqué una venta como entregada por error (dos ventas con nombre similar), no puedo encontrar la for… https://t.co/PGeP6tdwTG"
